web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661865961-810","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE SENSATIONAL NUDE SERIES LIQUID MATTE LIPSTICKRp28.300Bandungmaymakeup_stuff5.0Terjual 9","https://www.tokopedia.com/maymakeupstuff/maybelline-sensational-nude-series-liquid-matte-lipstick-nu07-getundress?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE SENSATIONAL NUDE SERIES LIQUID MATTE LIPSTICK - NU07 GetUndress","5","(3 rating)","Rp28.300","Terjual 9","Baru","100 Gram","Lip Cream","maymakeup_stuff","5.0","Kota Bandung","Kini hadir Matte Lip Cream yang terasa nyaman dan ringan dibibirmu! Formula creamy yang ringan dengan hasil matte seketika. Bibir tidak terasa kering dan lengket seharian. Teksturnya creamy sehingga mudah diratakan dengan baik hingga dapat menutup seluruh area bibir. Formula ringan, 30 detik langsung matte Cocok untuk warna kulit perempuan Indonesia

EXP SEP 2022","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/8/25/556302a9-af45-4b65-8877-92c0b92f5c8a.jpg.webp?ect=4g"
"1661859833-662","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Super Stay Matte Ink Lip Cream 20 PioneerRp130.000CashbackBogorClara Beauty Store4.9Terjual 13","https://www.tokopedia.com/clarabs/maybelline-super-stay-matte-ink-lip-cream-20-pioneer?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Super Stay Matte Ink Lip Cream 20 Pioneer","4.9","(8 rating)","Rp130.000","Terjual 13","Baru","100 Gram","Lip Cream","Clara Beauty Store","4.9","Kota Bogor","Original
No 20 PIONEER

Matte Liquid Lipstick dengan ink formula yang intens tahan hingga 16 jam.
* Dengan aplikator arrow yang unik dan sangat mudah digunakan
* Warna-warni memukau super pigmented
* Ink formula untuk hasil warna matte intense, tahan super lama hingga 16 jam","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/4/358e36ae-a89e-48fd-8d0a-c05489fb531d.jpg.webp?ect=4g"
"1661866273-841","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH EVERYDAY MATTE LIP SHOT - NEW BARURp36.000PekalonganMekar Cosmetics5.0Terjual 14","https://www.tokopedia.com/mekarcosmetics/wardah-everyday-matte-lip-shot-new-baru-01-fyp?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH EVERYDAY MATTE LIP SHOT - NEW BARU - 01 Fyp","5","(2 rating)","Rp36.000","Terjual 14","Baru","30 Gram","Lip Cream","Mekar Cosmetics","4.9","Kota Pekalongan","✔ BPOM Dikemasan
✔ Exp Terbaru (2024 )

Lip Cream dengan teksture creamy dengan hasil akhir matte, lip cream dengan setting time lebih cepat (quick set) sehingga tidak perlu waktu lama untuk pengaplikasiannya serta mengandung vitamin c yang dikenal dapat merawat kulit dan mengandung antioxidant yang dapat melindungi dari sinar UV . Dilengkapi dengan varian warna camera ready colors yang cocok digunakan disetiap skintone dan terlihat bagus difoto diberbagai macam/jenis device.

Tersedia 5 Varian warna :
01 #fyp
02 #throwback
03 #nowplaying
04 #ootd
05 #mood

Barang 100% Original ya kak :)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/23/214f0e86-6f33-4d06-b698-1767e308d2f1.jpg.webp?ect=4g"
"1661865794-796","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Super Stay Matte Ink Lip Cream 75 FighterRp130.000CashbackBogorClara Beauty Store4.0Terjual 7","https://www.tokopedia.com/clarabs/maybelline-super-stay-matte-ink-lip-cream-75-fighter?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Super Stay Matte Ink Lip Cream 75 Fighter","4","(2 rating)","Rp130.000","Terjual 7","Baru","100 Gram","Lip Cream","Clara Beauty Store","4.9","Kota Bogor","Original
No 75 Fighter

Matte Liquid Lipstick deangan ink formula yang intens tahan hingga 16 jam.
* Dengan aplikator arrow yang unik dan sangat mudah digunakan
* Warna-warni memukau super pigmented
* Ink formula untuk hasil warna matte intense, tahan super lama hingga 16 jam","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/2/6/65c2543d-23ad-4d6c-8a00-8cc8ea4005fa.jpg.webp?ect=4g"
"1661866382-851","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream 03 See You Latte 4GrRp62.700CashbackKab. SidoarjoViva Apotek Official4.8Terjual 7","https://www.tokopedia.com/vivaapotekpulogebang/wardah-exclusive-matte-lip-cream-03-see-you-latte-4gr?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream 03 See You Latte 4Gr","4.8","(6 rating)","Rp62.700","Terjual 7","Baru","200 Gram","Lip Cream","Viva Apotek Official","4.9","Kab. Sidoarjo","Lipstick dengan sentuhan akhir matte, namun tidak membuat bibir menjadi kering ataupun pecah-pecah. Warnanya yang sangat keluar ketika di oleskan di bibir menjadi sebuah penyempurna riasan wajah.","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/8/26/8d2617f9-de8d-4b96-b519-f19b8fcf552f.jpg.webp?ect=4g"
"1661858811-579","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4grRp58.9005%Rp62.000Jakarta UtaraINYA STORE5.0Terjual 1","https://www.tokopedia.com/inyastore/wardah-exclusive-matte-lip-cream-10-berry-pretty-4gr?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4gr","5","(1 rating)","Rp58.900","Terjual 1","Baru","47 Gram","Lip Cream","INYA STORE","4.9","Jakarta Utara","WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4gr
100% ORIGINAL PRODUCT

Velvet Matte with Color Binding Pigments & Enriched Vitamin E
Soft Matte Intense Luxurious Finish

The Perfect Color Intensity for an Unforgettable Luxury. Lushlip Liquid & Colorbinding Pigments with creamy velvet textured since the first coat. Light, intense, soft with matte and unsticky finish. Lux and elegant red shades that last all day.

Apply Wardah Lip Balm or Lipgloss beforehand to moisturize your lips.
1. Apply the product starting from the centre.
2. Use the tip, swipe the color toward the corner.
3. Spread it evenly.

Velvet Matte with Color Binding Pigments & enriched Vitamin E with soft matte intense luxurious finish

BPOM NA18161303475

INYA - Click and Shop
Belanja aman dan mudah segala jenis kebutuhan anda, follow/favoritkan toko kami untuk update produk-produk terbaru @inyastore","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/17/5aeafa56-d117-4b63-ac09-3468aff9bd13.jpg.webp?ect=4g"
"1661867163-904","https://www.tokopedia.com/search?navsource=&page=7&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","(COD) Wardah Colorfit Last All Day Lip PaintRp39.656Bekasigrosiran kosmetik kefin5.0Terjual 9","https://www.tokopedia.com/grosirankosmetikkefin/cod-wardah-colorfit-last-all-day-lip-paint-berry-lasting-1-pcs?extParam=ivf%3Dfalse%26src%3Dsearch","(COD) Wardah Colorfit Last All Day Lip Paint - Berry Lasting, 1 pcs","5","(4 rating)","Rp39.656","Terjual 9","Baru","30 Gram","Lip Cream","grosiran kosmetik kefin","4.8","Kota Bekasi","kami menjual product 100% original dengan harga yang sangat affordable, kami akan memberikan solusi untuk Skincare dan Makeup. So come follow, chat, buy, and do self care!!
🥀Semua Product Ready Stock, siap antar ke semua wilayah Indonesia
🥀 tambahkan packing dengan BUBBLE WRAP
🥀Chat fast respons
🥀Pengiriman setiap hari
🥀 WELCOME reseller

----------------------------------------------------------------------------

PERHATIAN❗❗

⛔ Kami TIDAK MENERIMA PEMBATALAN/CANCEL dengan alasan apapun. Jika sudah checkout artinya anda setuju dengan aturan toko kami. Silakan baca deskripsi untuk info detail produk

🔥 JANGAN DULU BERI BINTANG 1 WAJIB VIDEO UNBOXING DARI SBLM PAKET DIbuka (videokan semua posisi dus dr samping atas bwh sebelum dibuka) UNTUK KOMPLAIN, video tidak boleh terputus

----------------------------------------------------------------------------
 PASTIKAN BELI YG ORIGINAL 
UNTUK TAMPIL CANTIK JANGAN SEMBARANGAN KOSMETIK.. 😊
----------------------------------------------------------------------------
Wardah Colorfit Last All Day Lip Paint

merupakan Liquid Lip dengan Matte Finish dan Tekstur creamy yang mudah dibaurkan serta Intense dalam satu usapan (One Swipe Coverage). Formulanya tidak transfer (nontransfer) dan tahan lama hingga 12 jam sehingga nyaman digunakan seharian. 

varian :
01 Peach Till Drop.
02 Eternal Sunset.
03 Stick To Latte.
04 Brownderlast.
05 Stay Russet.
06 Infinite Coral.
07 Brick On.
08 Red Repeat.
09 Timeless Rose.
10 Forever Mauve.
11 Everlast Pink.
12 Berry Lasting.

cara penggunaan:
1. Aplikasikan lipstik pada bibir.
2. Gunakan jari atau aplikator untuk merapikan pulasan lipstik hingga ke bagian ujung bibir.
3. Gunakan hingga seluruh warna merata di bibir cantikmu.

⚠️ PENTING
WAJIB VIDEO UNBOXING DARI SBLM PAKET DIbuka (videokan semua posisi dus dr samping atas bwh sebelum dibuka) UNTUK KOMPLAIN, video tidak boleh terputus","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/22/70eadd7b-b04d-4623-a844-262ab460feb3.jpg.webp?ect=4g"
"1661866125-827","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX SOFT MATTE LIP CREAM MONTREALRp110.000BekasiJloveshop5.0Terjual 1","https://www.tokopedia.com/jloveshop/nyx-soft-matte-lip-cream-montreal?extParam=ivf%3Dfalse%26src%3Dsearch","NYX SOFT MATTE LIP CREAM MONTREAL","5","(1 rating)","Rp110.000","Terjual 1","Baru","200 Gram","Lip Cream","Jloveshop","3.9","Kota Bekasi","Ready...
Lipstik NYX SMLC Montreal ORIGINAL IDR 110.000

💓 warna memukau dan tahan lama dibibir
💓 lipstik matte yang membuat bibir tidak kering 

yukk diorder keburu kehabisan...Harga belum termasuk ongkos kirim dari Jakarta yaa

Untuk liat koleksi Afrina shop yg lain cek:
IG : @Afrina_shop
FB : Intan Ayudhia

✔ Untuk pengiriman di hari yg sama, invoice harus masuk dibawah jam12.00 ya, lewat dari itu barang dikirim esok harinya,😊😊

Happy shopping...^_^","https://images.tokopedia.net/img/cache/100-square/product-1/2019/3/21/473223/473223_2a455572-05c9-4601-8751-918304c10cca_554_554.jpg.webp?ect=4g"
"1661866593-867","https://www.tokopedia.com/search?navsource=&page=14&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Velvet Matte Lip MousseRp72.000CashbackBanda Acehkotty5.0Terjual 2","https://www.tokopedia.com/kotty-id/wardah-colorfit-velvet-matte-lip-mousse-01-brown-dreame?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Velvet Matte Lip Mousse - 01 Brown Dreame","5","(1 rating)","Rp72.000","Terjual 2","Baru","25 Gram","Lip Cream","kotty","4.9","Kota Banda Aceh","Wardah Colorfit Velvet Matte Lip Mousse adalah satu-satunya lip produk halal yang nyaman dan longlasting di bibir untuk semua aktivitas.

Memiliki finishing comfort matte, yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah. Dilengkapi dengan inovasi tekstur baru velvet powdery yang terasa lembut, ringan, dan lembab di bibir.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/6/5438e124-376b-472b-866e-c79b877691f9.jpg.webp?ect=4g"
"1661866135-828","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Last All Day Lip Paint | 100% ORIGINAL (BPOM)Rp36.599Jakarta Utarakosmetik shop kessy4.0Terjual 5","https://www.tokopedia.com/kosmetikshop/wardah-colorfit-last-all-day-lip-paint-100-original-bpom-peach-till-drop?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Last All Day Lip Paint | 100% ORIGINAL (BPOM) - Peach Till Drop","4","(1 rating)","Rp36.599","Terjual 5","Baru","30 Gram","Lip Cream","kosmetik shop kessy","4.7","Jakarta Utara","kami menjual product 100% original dengan harga yang sangat affordable, kami akan memberikan solusi untuk Skincare dan Makeup. So come follow, chat, buy, and do self care!!
🥀Semua Product Ready Stock, siap antar ke semua wilayah Indonesia
🥀 tambahkan packing dengan BUBBLE WRAP
🥀Chat fast respons
🥀Pengiriman setiap hari

----------------------------------------------------------------------------

PERHATIAN❗❗

⛔ Kami TIDAK MENERIMA PEMBATALAN/CANCEL dengan alasan apapun. Jika sudah checkout artinya anda setuju dengan aturan toko kami. Silakan baca deskripsi untuk info detail produk

🔥 JANGAN DULU BERI BINTANG 1 WAJIB VIDEO UNBOXING DARI SBLM PAKET DIbuka (videokan semua posisi dus dr samping atas bwh sebelum dibuka) UNTUK KOMPLAIN, video tidak boleh terputus

----------------------------------------------------------------------------
HARGA RESMI PUSAT 58,500 YA SAY 
JANGAN TERGIUR HARGA MURAH 😚 PASTIKAN BELI YG ORIGINAL 
UNTUK TAMPIL CANTIK JANGAN SEMBARANGAN KOSMETIK.. 😊
----------------------------------------------------------------------------
Wardah Colorfit Last All Day Lip Paint

merupakan Liquid Lip dengan Matte Finish dan Tekstur creamy yang mudah dibaurkan serta Intense dalam satu usapan (One Swipe Coverage). Formulanya tidak transfer (nontransfer) dan tahan lama hingga 12 jam sehingga nyaman digunakan seharian. 

varian :
01 Peach Till Drop.
02 Eternal Sunset.
03 Stick To Latte.
04 Brownderlast.
05 Stay Russet.
06 Infinite Coral.
07 Brick On.
08 Red Repeat.
09 Timeless Rose.
10 Forever Mauve.
11 Everlast Pink.
12 Berry Lasting.

cara penggunaan:
1. Aplikasikan lipstik pada bibir.
2. Gunakan jari atau aplikator untuk merapikan pulasan lipstik hingga ke bagian ujung bibir.
3. Gunakan hingga seluruh warna merata di bibir cantikmu.

⚠️ PENTING
WAJIB VIDEO UNBOXING DARI SBLM PAKET DIbuka (videokan semua posisi dus dr samping atas bwh sebelum dibuka) UNTUK KOMPLAIN, video tidak boleh terputus","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/4/6/9cffe400-3898-47d8-8b3b-373d8168f7b6.jpg.webp?ect=4g"
"1661860433-717","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Sensational Liquid Matte Flush It RedRp75.500Jakarta SelatanEL NUNO5.0Terjual 1","https://www.tokopedia.com/elnuno-1/maybelline-sensational-liquid-matte-flush-it-red?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Sensational Liquid Matte Flush It Red","5","(1 rating)","Rp75.500","Terjual 1","Baru","100 Gram","Lip Cream","EL NUNO","4.9","Jakarta Selatan","MAYBELLINE Sensational Liquid Matte Flush It Red
Lip cream persembahan MAYBELLINE yang hadir dengan formulanya yang creamy dan ringan ini sangat cocok untuk penggunaan sehari-hari. Menciptakan hasil matte yang tidak membuat bibir anda menjadi kering. Tersedia dalam varian Flush it red yang warnanya sangat cocok dibibir wanita Indonesia. Dapatkan MAYBELLINE Sensational Liquid Matte Flush It Red di sini","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/12/ec92e6e3-2fe5-4427-b07d-a72dff297054.jpg.webp?ect=4g"
"1661865297-773","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX Soft Matte Lip Cream (SMLC) - MILANRp80.000CashbackJakarta UtaraMeijieshop5.0Terjual 4","https://www.tokopedia.com/meijieshop/nyx-soft-matte-lip-cream-smlc-milan?extParam=ivf%3Dfalse%26src%3Dsearch","NYX Soft Matte Lip Cream (SMLC) - MILAN","5","(1 rating)","Rp80.000","Terjual 4","Baru","10 Gram","Lip Cream","Meijieshop","4.8","Jakarta Utara","100% ORIGINAL
NO KW . NO FAKE","https://images.tokopedia.net/img/cache/100-square/product-1/2017/11/11/0/0_bc058320-ef37-46ce-a16f-53606458b717_469_313.jpg.webp?ect=4g"
"1661866527-863","https://www.tokopedia.com/search?navsource=&page=15&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Lip Cream SpeachlessRp50.000Kab. TangerangGraha Kosmetik5.0Terjual 1","https://www.tokopedia.com/grahakosmetik/wardah-lip-cream-speachless?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Lip Cream Speachless","5","(1 rating)","Rp50.000","Terjual 1","Halal","Baru","null","Graha Kosmetik","4.7","Kab. Tangerang","Wardah Lip Cream Speachless","https://images.tokopedia.net/img/cache/100-square/product-1/2017/2/14/155650/155650_af3e69ed-d7c6-4e9d-8066-c6b4f84654bc.jpg.webp?ect=4g"
"1661866670-872","https://www.tokopedia.com/search?navsource=&page=13&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Instaperfect MATTESETTER Lip Matte Paint 5.5 g - DEARRp81.500Jakarta Barataragiftid5.0Terjual 1","https://www.tokopedia.com/aragiftid/wardah-instaperfect-mattesetter-lip-matte-paint-5-5-g-dear?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Instaperfect MATTESETTER Lip Matte Paint 5.5 g - DEAR","5","(1 rating)","Rp81.500","Terjual 1","Baru","7 Gram","Lip Cream","aragiftid","5.0","Jakarta Barat","Instaperfect MATTESETTER Lip Matte Paint merupakan lip cream dengan tekstur valvety, bibir menjadi smooth dan lembab tanpa menjadi kering maupun pecah, dengan hasil akhir lavish matte dan warna yang tahan lama. Mengandung natural oils yang dapat membantu melembabkan bibir serta antioksidan yang dapat menjaga kesehatan bibir.

💞 Welcome Reseller and Dropshipper 
Untuk keamanan pengiriman kaka bisa tambah extra kardus tambahan ya kak.

🚚 Info pengiriman: 
- Resi akan terupdate otomatis ya kak. 
- Resi paling lambat H+3 
- Semua kendala produk akan di info oleh admin kami. 

✨ Bagi customer yang memberi kami ***** (5 bintang) akan kami berikan voucher belanja untuk transaksi berikutnya. 

FREE GIFT bagi customer yang transaksi diatas Rp250.000","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/26/af89f8c2-bab5-44f8-b780-8e262eba3c2c.jpg.webp?ect=4g"
"1661866304-844","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","nyx lip creamRp210.000Yogyakartayastashopflowers5.0Terjual 14","https://www.tokopedia.com/archive-yastashopflowers/nyx-lip-cream?extParam=ivf%3Dfalse%26src%3Dsearch","nyx lip cream","5","(2 rating)","Rp210.000","Terjual 14","Baru","5 Gram","Lip Cream","yastashopflowers","5.0","Kota Yogyakarta","TOLONG DIBACA DULU SEBELUM MEMBELI :
""KEMASAN DARI NYX SOFT MATTE LIP CREAM ADA 2 YANG ADA TANDA LOVE (KEMASAN LAMA) DAN YANG TIDAK ADA TANDA LOVE (KEMASAN BARU)"". NO KOMPLAIN SOAL KEASLIAN PRODUK KARENA KAMI HANYA MENJUAL BARANG ORIGINAL / ASLI

""UNTUK VARIAN YANG DIPILIH BISA DITULISKAN DI KOTAK PESAN SETELAH CEKOUT""

Ready All Varian:
> SMLC01 Amsterdam 
> SMLC02 Stockholm, 
> SMLC03 Tokyo 
> SMLC04 London
> SMLC05 Antwerp 
> SMLC06 Istanbul
> SMLC07 Addisababa
> SMLC08 San Paulo, 
> SMLC09 Abu Dhabi
> SMLC10 Monte Carlo, 
> SMLC11 Milan, 
> SMLC12 Buenos Aires 
> SMLC13 Sydney
> SMLC14 Zurich, 
> SMLC15 Athens, 
> SMLC16 Cairo, 
> SMLC17 Ibiza, 
> SMLC18 Prague, 
> SMLC19 Cannes, 
> SMLC20 Copenhagen,
> SMLC21 Transylvania
> SMLC22 Morocco, 
> SMLC 23 Berlin
> SMLC 24 Paris 
> SMLC 25 Budapest 
> SMLC 26 Havana
> SMLC 27 Madrid, 
> SMLC 28 San Juan
> SMLC 29 Vancouver
> SMLC 30 Seoul, 
> SMLC 31 Moscow
> SMLC 32 Rome, 
> SMLC 33 Manila
> SMLC 34 Dubai
> SMLC36 Los Angeles
> SMLC38 Toulouse
> SMLC50 Cyprus
> SMLC56 Shanghai
> SMLC57 Cape Town
> SMLC58 San Fransisco
> SMLC59 San Diego
> SMLC60 Leon
> SMLC61 Montreal
> SMLC62 Cabo
> SMLC63 Kyoto
> SMLC64 Beijing","https://images.tokopedia.net/img/cache/100-square/product-1/2018/10/13/4317132/4317132_4646d2ab-5a90-4909-98ef-206001170bff_700_700.jpg.webp?ect=4g"
