web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661942027-1286","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air 2017 Core i5 RAM 8GB SSD 128GB Bkn Pro Or retinaRp7.450.000CashbackTangerang Selatanjakartalaptopcenter5.0Terjual 60+","https://www.tokopedia.com/el-risar25/macbook-air-2017-core-i5-ram-8gb-ssd-128gb-bkn-pro-or-retina-128-gb-bb68?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air 2017 Core i5 RAM 8GB SSD 128GB Bkn Pro Or retina - 128 gb","5","(43 rating)","Rp7.450.000","Terjual 60+","Bekas","4 kg","Laptop Consumer","jakartalaptopcenter","4.9","Kota Tangerang Selatan","0959. Bandingkan sebelum membeli, selalu ada harga ada kualitas yah.
Ini Best sellernya Macbook Air 13 inch yang paling di cari. Logo masih nyala dan masih pakai port usb umum bukan tipe C. Dan enaknya lagi sudah banyak bonus aplikasi seperti office dan Adobe jadi tinggal pakai saja gak perlu ribet2.
.
Macbook Air 2017 Core i5 Ram 8GB SSD 128GB
.
+ Spesifikasi
- Prosesor Intel Core i5 1,8Ghz with turbo boost 2,9Ghz Nggak lelet sob
- Vga Intel Hd graphics 6000 1.5GB.
- Mac OS Catalina
- RAM 8GB
- SSD 128GB tersedia variant 256GB / 512GB
- Keyboard dan logo Menyala
- Layar 13 inc ada gores dan ws bekas pemakaian
- batrau baru originall Cycel Count rendah cuma 1 saja status normal Jaya.
- Full Capacity Carging tembus 7000 maH.
- Batrai awet -+ 5 jam Tergantung pemakaian.
.
+ Kelengkapan
- Unit Macbook
- include baterai
- Magsave / Adaptor
.
+ Bonus Aplikasi
- Adobe After efec
- Adobe Premier
- Adobe iluslator
- Adobe Photoshop
- Microsoft office 2019
.
+ Kondisi (Nominus)
- Fungsi normal semua nggak ada kendala atau minus.
- fisik -+ 90% good Condition, Selebihnya dent, strach bawah ex pakai hardcase bekas Pemakaian normal Seqond, foto real terlampir yah, bukan editan.
- Performa 100% Work Siap Pakai.
- Mesin belum pernah saya bongkar apalagi service.
- Garansi personal 1 Minggu.
- Lokasi Pondok aren bintaro.
- Bisa Cod langsung ke lokasi.
.
Nb:
- Foto Real Terlampir, jadi yang di lihat yang di dapat.
- Gojek dan jne sebelum jam 7 malam agar bisa dikirim hari yang sama. Kurir sicepat bisa sampai jam 8 malam*","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/24/6b637557-2697-47a5-9ccf-d0792414f46d.jpg.webp?ect=4g"
"1661942412-1298","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Tokopedia Tekno(IBOX) Macbook Pro 2020 13"" Inch 512GB 256GB SSD RAM 8GB Core i5Rp16.494.000Jakarta PusatNew RumahApple5.0Terjual 40+","https://www.tokopedia.com/newrumahapple/ibox-macbook-pro-2020-13-inch-512gb-256gb-ssd-ram-8gb-core-i5-512gb-silver?extParam=ivf%3Dfalse%26src%3Dsearch","(IBOX) Macbook Pro 2020 13"" Inch 512GB 256GB SSD RAM 8GB Core i5 - 512GB, SILVER","5","(27 rating)","Rp16.494.000","Terjual 40+","Baru","3 kg","Ultrabook","New RumahApple","4.9","Jakarta Pusat","Selamat Datang Di New Rumahapple
Semua Produk yang tersedia merupakan produk ORIGINAL dan BERGARANSI

AKSESORIS :
https://www.tokopedia.com/newrumahapple/etalase/apple-accesories

KATA PEMBELI :
https://www.tokopedia.com/newrumahapple/review

Sekilas info tentang kami :
1. Terpercaya Sejak 2014
2. Sudah melayani 100,000 ++ customer secara online
3. Brand new - Original - Segel
4. Garansi Resmi 1 Tahun, Garansi Toko 7 Hari
5. Extra Cashback up to 300rb
6. Positif review 99 % dari 100 % kepuasan customer
7. After sales yg siap melayani anda selama 24 jam
8. Order dikirim dihari yg sama, setelah order masuk

Kami memiliki offline store untuk pelayanan aftersales
Bisa self pickup di toko (Wajib Konfirmasi)

- RESELLER Harga Khusus (Next Order)
- Pembelian disertai invoice untuk proses klaim garansi
- Markup Nota silakan info kami, Dropshipper AMAN
- Menerima Pengadaan kantor atau PT

PILIHAN GARANSI :
Inter, Apple International *Bisa di klaim di Indonesia
iBox, Apple Indonesia

Spesifikasi:
- Layar Retina 13,3 inci
- Chip Apple M1
- SSD 256 GB
- USB 3.1 Gen 2
- Wi-Fi 6 802.11ax
- Bluetooth 5.0
- FaceTime HD 720p
- Jek headphone 3,5 mm
- Sistem Operasi macOS

Include In The Box:
- MacBook Pro 13 inci
- Adaptor Daya USB-C 61W
- Kabel Pengisian Daya USB-C (2 m)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/14/f6042301-bf2d-408c-85de-049f272f6e6d.jpg.webp?ect=4g"
"1661941752-1265","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","New Macbook Pro 2020 13 inch M1 Chip 8 Core CPU/ 8 Core GPU/ 512GB SSDRp21.399.000Jakarta Baratapplewatchstuff5.0Terjual 250+","https://www.tokopedia.com/applewatchstuff/new-macbook-pro-2020-13-inch-m1-chip-8-core-cpu-8-core-gpu-512gb-ssd-space-grey-ibox?extParam=ivf%3Dfalse%26src%3Dsearch","New Macbook Pro 2020 13 inch M1 Chip 8 Core CPU/ 8 Core GPU/ 512GB SSD - SPACE GREY IBOX","5","(335 rating)","Rp21.399.000","Terjual 250+","Baru","2,8 kg","Laptop Consumer","applewatchstuff","4.9","Jakarta Barat","READY STOCK!!

BONUS DI KIRIM SESUAI STOCK YANG ADA JIKA TIDAK DI KIRIM MAKA HABIS, TIDAK TERIMA COMPLAIN TENTANG BONUS DAN TIDAK ADA KIRIM MENYUSUL

BNIB (Brand New In Box)
100% Original Apple

Garansi 1 Tahun Apple International dan bisa dibantu claim

Garansi dikirim random (aktif atau non-aktif)
Apabila ingin request non-aktif, bisa cantumkan di catatan/notes pada saat order
TIDAK BISA REQUEST GARANSI DI CHAT ATAU DISKUSI
Tidak mencantumkan di catatan/notes=dikirim random
Tidak menerima komplain terkait garansi yang sudah berjalan
Barang yang sudah dibuka tidak bisa diretur
Untuk garansi yang aktif/sudah berjalan,akan tetap tercover selisih 1 tahun sejak tanggal unit diterima

Mengapa garansi aktif/sudah berjalan?
Unit sudah di scan terlebih dahulu oleh pihak Apple untuk menandakan bahwa unit tersebut sudah terjual, oleh karena itu garansi sudah berjalan pertanggal pembelian kami di Apple
Untuk garansi yang aktif/sudah berjalan 100% baru,segel resmi Apple dan tidak pernah dibuka untuk segelnya,mereka hanya aktivasi dengan scan barcode produk

Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine

8GB unified memory
512GB SSD storage
13-inch Retina display with True Tone
Magic Keyboard
Touch Bar and Touch ID
Force Touch trackpad
Two Thunderbolt / USB 4 ports","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/2/d96e1fc9-ed2c-4162-b24b-b07559171823.jpg.webp?ect=4g"
"1661936386-1094","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air 2017 13' core i5 // i7 128gb 256gb 512gb Second OriginalRp8.355.000Jakarta Selatanbedjo_store4.8Terjual 60+","https://www.tokopedia.com/bedjostore/macbook-air-2017-13-core-i5-i7-128gb-256gb-512gb-second-original-i5-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air 2017 13' core i5 // i7 128gb 256gb 512gb Second Original - i5 128gb","4.8","(31 rating)","Rp8.355.000","Terjual 60+","Bekas","3.000 Gram","Laptop Consumer","bedjo_store","4.9","Jakarta Selatan","Macbook Air 2017 13-Inch 128GB 256GB 512 GB Second Original

HARGA SALE UNIT NORMAL SIAP PAKAI

LECET MINIM BODY / LAYAR STANDART PEMAKAIAN SAJA

( husus i7 8/128gb Sale minus white Spot layar fungsi normal )
- Unit Macbook plus Charger aja Tanpa Box
- Klik beli sesuai Variant memori yang di inginkan 
- Silahkan chat untuk menanyakan kondisi unit
- 13.3 Inch (diagonal) LED- backlit glossy widescreen display : 1440 by 900 pixels
- 1.8GHz dual-core Intel core i5 with 3MB L3 cache (Turbo boost up to 2.9GHz)
- 8GB of 1600MHz LPDDR3 SDRAM
- 128GB PCle-based SSD
- Intel HD Graphics 6000
- SDXC card slot; Thunderbolt 2 port; two USB 3 ports
- Headphone jack; stereo speakers
- Backlit keyboard and ambient light sensor
- 802.11ac Wi-Fi and Bluetooth 4.0
- Facetime HD camera
- Preinstalled macOS
- Pengiriman aman pake dus dan buble wrap

Garansi toko 7 hari sejak produk di Terima

PENGIRIMAN
- JABODETABEK Bisa pilih Grab/Gosend Sabtu minggu tetap kirim 
- Gojek Grab Instan order sebelum jam 16:00
- Untuk Luar Kota bisa pilih JNE,J&T,Sicepat,antar aja
- Sameday khusus wilayah Jakarta order sebelum jam 15:00
- Sicepat Jne order sebelum jam 18:00
- Lewat dari itu dikirim keesokan harinya
- Kami proses sesuai jam operasional 11.00 s/d 19.00
- Packing Aman Bubble Tebal Gratis

MEMBELI = SETUJU NO KOMPLEN
*memberi ulasan buruk itw 1-4 kami angap garansi VOID

WAJIB MENYERTAKAN VIDEO UNBOXING !
KERUSAKAN APAPUN KAMI ANGGAP VOID BILA TANPA VIDEO UNBOXING","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/14/348149bd-a012-454e-a897-d0b1c95692de.jpg.webp?ect=4g"
"1661942999-1326","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple MacBook Pro M1 Max 2021 16"" 512GB / 1TB SPACE GRAY, SILVERRp31.499.000Jakarta Pusattokohapedia5.0Terjual 50+","https://www.tokopedia.com/tokohapedia/apple-macbook-pro-m1-max-2021-16-512gb-1tb-space-gray-silver-silver-512gb-japan?extParam=ivf%3Dfalse%26src%3Dsearch","Apple MacBook Pro M1 Max 2021 16"" 512GB / 1TB SPACE GRAY, SILVER - SILVER, 512GB JAPAN","5","(35 rating)","Rp31.499.000","Terjual 50+","Baru","4 kg","Laptop Consumer","tokohapedia","4.9","Jakarta Pusat","GARANSI RESMI APPLE 

FREE OFFICE terbaru ! Lifetime !
DIBANTU INSTALL by Request
bisa install sendiri juga yah

- Silver
- Space Grey

16"" M1 PRO VERSION
M1 Pro chip with 10‑core CPU and 16‑core GPU,
16GB unified memory, 512GB/1TB SSD storage,
16.2-inch Retina XDR display with 3456 x 2234,
Three Thunderbolt / USB 4 Ports HDMI Port, SDXC Card Slot, MagSafe 3 Port and Touch ID,
Backlit Magic Keyboard - US English,
Apple M1 Max chip is equipped with 10-core CPU, 32-core GPU, and 16-core neural network engine

16"" M1 MAX VERSION

M1 Max chip with 10‑core CPU and 32‑core GPU,
32GB unified memory, 512/1TB SSD storage,
16.2-inch Retina XDR display with 3456 x 2234,
Three Thunderbolt / USB 4 Ports HDMI Port, SDXC Card Slot, MagSafe 3 Port and Touch ID,
Backlit Magic Keyboard - US English,


MEMBAYAR = SETUJU 
Budayakan Membaca sebelum membeli, barang yg kami jual sesuai iklan sesuai deksripsi

PRODUK :
1.BARANG DIJAMIN BRAND NEW IN BOX + SEGEL
2.Barang Asli dari APPLE STORE (tidak asli uang kembali 100%)
3.GARANSI 1 Tahun Resmi Apple INTERNASIONAL bisa klaim di semua negara termasuk INDO (TITIP KLAIM GRATIS)
4.GARANSI 7 Hari Tukar Baru Langsung (Sejak Barang Diterima)
5.Cek Resmi dan Garansi : checkcoverage.apple.com

NB: Kami tidak punya toko, toko fisik kami hanya untuk bantuan klaim
 
APA SAJA..?? 
1.RESELLER Harga Khusus (Next Order)
2.Pembelian lebih dari 1pcs Harga NEGO
3.Pembelian disertai nota invoice untuk memudahkan proses klaim garansi
4.Markup Nota silakan info kami, Dropshipper AMAN
5.Menerima Pengadaan kantor atau pt

More info Tokohapedia :
LINE @tokohapedia

Tentang kami :
https://www.tokopedia.com/tokohapedia/review","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/20/fce2940a-885c-40da-8e06-29104dce9b7d.jpg.webp?ect=4g"
"1661941539-1249","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro 2019 TouchBar 16"" MVVM2 2.3GHz Core i9 16Gb 1TB SilverRp30.325.000CashbackJakarta Pusatchocoapple5.0Terjual 9","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosJa6_jOo_JDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthHZFiPcBWgZUEH_yfH_j7HAJNoZFiyRCsUstNo_nDUMWB89P5rMzwq3ei6sUhoAyF6AHFbm-xgVYpyfYagZUEHpnhbsep6_KFHp1hosUNop1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1_92ouJjhZ3BRq3-W69ugHBu2_fB-HuBk1_oquJja_3jF8JOk3_VHuVJh_jzoPVBW1Mx6epnF_7z6Q1N1e9P6ucod_32sq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jOJu9u6qjjp_Ozz81N1z_ovucr7_S2zq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-5zRyF8B2S1OUhQJKhQIedy71FQMuv1Suvu1JWo_nFyseRZ7zsHuuGH9ge3JVqr7WwgjubrOJhq7hpQ1BFZiO0u7OmQpPEQSu2oM47_fPs_InaeBUdqjPigMgW_9-wHV-0o7B21RPGPVzXqpze1fYXeRPo_u-hzMhAepoVe9HR1aUDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sJp6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAei9ZFirMuDg9gxQMoB9RosQR-BUstFbsKpopKNHseRoA1dHpK7o_rDUSCaq3oB9f-2gmUE6_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1OomdFH_HNosHdHp1aoAUpbm-hP3ua8uYag3hay3N09RosQR-BUstFbsKpopKNHs1pHsH76AypHsxY?dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fchocoapple%2Fmacbook-pro-2019-touchbar-16-mvvm2-2-3ghz-core-i9-16gb-1tb-silver%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&management_type=1&src=search&page=6&is_search=1&keywords=macbook&t=desktop","Macbook Pro 2019 TouchBar 16"" MVVM2 2.3GHz Core i9 16Gb 1TB Silver","5","(3 rating)","Rp30.325.000","Terjual 9","Baru","4 kg","Laptop Consumer","chocoapple","4.8","Jakarta Pusat","KENAPA HARUS BELI SAMA Choco Apple?
1. TRUSTED SELLER
bukan cuma seller musiman yang setelah barang jualannya laku trus menghilang entah kemana.
2. BARANG DIJAMIN BRAND NEW IN BOX + SEGEL
3. BARANG READY STOCK
4. MENERIMA TRANSAKSI VIA TOKOPEDIA
5. CLAIM GARANSI KAMI BANTU

**** BACA INI SEBELUM MEMBELI ****
- Barang Asli dari Apple Store
- Barang New BNIB SEGEL
- Warranty Apple 1 Tahun, Bisa bantu Claim garansi","https://images.tokopedia.net/img/cache/100-square/product-1/2020/8/3/5138814/5138814_4d15fae7-cc3c-4289-b999-fd13fae03b63_1080_1080.webp?ect=4g"
"1661936406-1096","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MACBOOK AIR 2017 8GB 256GB / 128GB SSD MQD32 MQD42 - NOT M1Rp6.645.000Tangerang SelatanBintaroCellular4.8Terjual 25","https://www.tokopedia.com/bintarocellular/macbook-air-2017-8gb-256gb-128gb-ssd-mqd32-mqd42-not-m1-unit-only-ssd-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","MACBOOK AIR 2017 8GB 256GB / 128GB SSD MQD32 MQD42 - NOT M1 - UNIT ONLY, SSD 128GB","4.8","(8 rating)","Rp6.645.000","Terjual 25","Bekas","4.000 Gram","Ultrabook","BintaroCellular","4.8","Kota Tangerang Selatan","Dapatkan CASHBACK hingga 350rb untuk setiap pembelian di toko ""BintaroCellular"" dan BEBAS ONGKIR se-indonesia

Kami adalah toko powermerchant pro Tokopedia, yg telah menjual ribuan produk.

Macbook Air 2017 13-Inch 1.6Ghz Dual Core i5 128GB 256GB Second Original.

+ Spesifikasi
- Prosesor Intel Core i5 1,8Ghz with turbo boost 2,9Ghz- Vga Intel Hd graphics 6000 1.5GB.
- Keyboard dan logo Menyala normal
- Layar 13 inc- RAM 8GB
- SSD 128GB SSD 256GB
- Full Capacity Carging tembus 6600 maH.
- Batrai awet -+ 5-6 jam Tergantung pemakaian..

Tersedia Varian
- FULLSET ( MACBOOK + BUKU MANUAL + MAGSAFE 
- UNIT ONLY ( MACBOOK + MAGSAFE )

Mohon memilih varian dengan benar,Kami hanya mengirimkan sesuai dengan data invoice pembelian

ADA GARANSI DARI TOKO KAMI 7 HARI SETELAH BARANG DI TERIMA

garansi void bila segel baut rusak / hilang / dilepas. tdk terima komplain apapun (baru sampai lgsng rusak jg ga diterima kalo segel baut uda lepas)

PENGIRIMAN
- JABODETABEK Bisa pilih Grab/Gosend Sabtu minggu tetap kirim
- Gojek Grab Instan order sebelum jam 16:00
- Untuk Luar Kota bisa pilih JNE,J&T,Sicepat,antar aja
- Sameday khusus wilayah Jakarta order sebelum jam 15:00
- Sicepat Jne order sebelum jam 18:00- Lewat dari itu dikirim keesokan harinya
- Kami proses sesuai jam operasional 11.00 s/d 19.00
- Packing Aman Bubble Tebal Gratis


MEMBELI = SETUJU NO KOMPLENWAJIB MENYERTAKAN VIDEO UNBOXING !KERUSAKAN APAPUN KAMI ANGGAP VOID BILA TANPA VIDEO UNBOXING# BISA COD DITOKO YA

PENGIRIMAN 1000% AMAN
Jakarta dan sekitarnya
Kurir: Dikenakan Cas tergantung jauh dekatnya lokasi
Gojek dan Grab: ikut sistem Tokopedia (Dengan Asuransi)
Luar kota : JNE TIKI ANTERAJA SICEPAT (Dengan Asuransi)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/6/9e78a7c4-b155-44da-814f-dd01db395982.png.webp?ect=4g"
"1661935819-1059","https://www.tokopedia.com/search?page=9&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple MacBook Air M2 2022 13.6-Inch 512GB 256GB Macbook Air 2022 M2Rp18.170.000Jakarta PusatGRENPEEL STORE5.0Terjual 8","https://www.tokopedia.com/grenpeelstore/apple-macbook-air-m2-2022-13-6-inch-512gb-256gb-macbook-air-2022-m2-space-grey-256gb-inter?extParam=ivf%3Dfalse%26src%3Dsearch","Apple MacBook Air M2 2022 13.6-Inch 512GB 256GB Macbook Air 2022 M2 - SPACE GREY, 256GB INTER","5","(7 rating)","Rp18.170.000","Terjual 8","Baru","3.000 Gram","Laptop Consumer","GRENPEEL STORE","4.9","Jakarta Pusat","READY LIMITED STOCK

Stock selalu update, barang kosong jika varian tidak bisa dipilih. Silahkan langsung diorder sesuai varian yang diinginkan

- 100% Original Produk (Garansi Uang Kembali)
- Garansi Resmi 1 Tahun (Bisa Langsung Claim ke Service Center)
- Garansi International 1 Tahun (Bisa Claim di QCD / MITRACARE)
- Garansi Tukar Unit 7x24 Jam Setelah Barang Diterima (Kerusakan Diluar Human Error)
- Customer Service 24 Jam
- Special Price Untuk Pembelian QTY
- Reseller Welcome, Silahkan Chat Admin

Apple M2 chip 256GB SSD
8-core CPU with 4 performance cores and 4 efficiency cores
8-core GPU
16-core Neural Engine
100GB/s memory bandwidth

Apple M2 chip 512GB SSD
8-core CPU with 4 performance cores and 4 efficiency cores
10-core GPU
16-core Neural Engine
100GB/s memory bandwidth

KENAPA HARUS BELANJA DI GRENPEEL STORE ??
- Aman dan Terpercaya
- Kami memiliki offline store/toko fisik, sehingga garansi terjamin dan bisa self pickup di toko (Wajib Konfirmasi dan Harus Transaksi Terlebih Dahulu Melalui Tokopedia)
- Produk yang kami jual adalah produk resmi dan bergaransi nasional juga ada produk international
- kami memberikan garansi ganti unit selama 7 hari dengan catatan bukan human error dan terdapat lampiran video bukti.
- Kami memiliki Aftersales yang profesional dan kooperatif, jadi tidak akan kesulitan untuk claim dan return

PENGIRIMAN dan JAM OPERASIONAL: 09.00 - 16.00
- Pengiriman setiap hari dihari yang sama (kecuali minggu)
- Kami memiliki kurir pribadi, untuk mekanisme nya bisa langsung tanya admin melalui chat
- Untuk pengiriman kurir, ongkir akan ditentukan sesuai jarak dan kesepakatan.
- Batas Pengiriman SAMEDAY ANTERAJA s/d jam 14.00
- Batas pengiriman INSTANT s/d jam 15.30
- Pickup pengiriman INSTANT mulai jam 12.00 sampai 17.00
- Pengiriman anteraja reguler / sameday dimulai jam 15.00
- Untuk Orderan Ekspedisi Yang Masuk Diatas Jam 16.00 Akan Dikirim Keesokan Harinya","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/22/15342015-83fb-4f49-b12f-943fa7d4bd91.jpg.webp?ect=4g"
"1661934687-1011","https://www.tokopedia.com/search?page=9&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple Macbook Air 2020 13 Inch M1 Chip 8GB SSD 256GB BNIBRp14.700.000CashbackJakarta PusatNysc4.9Terjual 100+","https://www.tokopedia.com/nysc/apple-macbook-air-2020-13-inch-m1-chip-8gb-ssd-256gb-bnib-gold?extParam=ivf%3Dfalse%26src%3Dsearch","Apple Macbook Air 2020 13 Inch M1 Chip 8GB SSD 256GB BNIB - Gold","4.9","(127 rating)","Rp14.700.000","Terjual 100+","Baru","3.000 Gram","Laptop Consumer","Nysc","4.6","Jakarta Pusat","BONUS CASE, SELAMA PERSEDIAAN MASIH ADA

Spesifikasi:
- Display 13.3-inch (diagonal) LED-backlit display with IPS technology
- Resolution 2560-by-1600 native resolution at 227 pixels per inch with support for millions of colors
- Apple M1 chip 8-core CPU, 7-core GPU, 16-core Neural Engine
- Camera 720p FaceTime HD camera
- Memory 8GB
- Storage 256GB
- Touch ID
- Two Thunderbolt / USB 4 ports
- Color: Space grey/ Silver/ Gold

What's in the box:
MacBook Air
30W USB-C Power Adapter
USB-C Charge Cable (2 m)

PRODUK YANG KAMI JUAL
- 100% Original
- Garansi Toko 3*24 Jam / Tukar baru
- Garansi toko 3*24 jam untuk cacat pabrik / kerusakan yang bukan di sebabkan karena human error / water damage / personal damage
Wajib menyertakan video unboxing saat pertama kali buka paket sampai dengan device di test/di nyalakan
- Garansi 1 tahun internasional pasti di bantu claim dengan cara jika ada masalah / kerusakan bisa hubungi kami di chat dan menjelaskan masalah nya , kerusakan yang bukan di sebabkan karena human error / water damage / personal damage
Cacat fisik tidak termasuk claim garansi

PENGIRIMAN DI TOKO KAMI
- Bisa GRAB INSTAN dikirim serentak, pengiriman hanya satu kali di jam 15:30 maksimal order Grab Instan 14.00 (selebihnya dari jam itu di proses hari esok)
- Barang di pickup kurir pada sore hari jam 17.00 , resi akan diinput malam hari oleh agen pengiriman dan status akan berubah saat resi telah diinput
- Kendala pengiriman / barang sampai melebihi estimasi bisa menghubungi call center ekspedisi nya
- Jam operasional 08.30-17.00
- Maximal orderan masuk 16.00 lewat dari jam 16.00 akan ikut pengiriman hari selanjut nya
- Hari minggu , tanggal merah , hari besar lain nya LIBUR / tidak ada pengiriman
- Chat fast respon di siang hari 08.30-17.00 lebih dari jam tersebut slow respon
- Pastikan sebelum checkout bahwa alamat kamu sudah sesuai , karena jika ada salah alamat dari tidak bisa ganti alamat


Mohon Kerjasama nya yaa hehehe,","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/12/8cf2287a-d5de-4abe-843f-9e46e795de3c.png.webp?ect=4g"
"1661939795-1179","https://www.tokopedia.com/search?page=7&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air M1 2020 Gray Gold Silver 256GB 512GB - Garansi 1 TahunRp13.980.000Jakarta BaratTechPub4.6Terjual 18","https://www.tokopedia.com/techpub/macbook-air-m1-2020-gray-gold-silver-256gb-512gb-garansi-1-tahun-space-gray-256gb-jpn?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air M1 2020 Gray Gold Silver 256GB 512GB - Garansi 1 Tahun - Space Gray, 256gb jpn","4.6","(5 rating)","Rp13.980.000","Terjual 18","Baru","0,1 - 3 kg","Notebook","TechPub","4.9","Jakarta Barat","Dapatkan cashback setiap pembelian di TechPub s/d 400rb! Cek promo/voucher saat checkout yaa

Free Ms. Office Lifetime

Apple Keyboard:
https://www.tokopedia.com/techpub/apple-magic-keyboard-for-ipad-pro-2021-m1-5th-gen-11-12-9-white-black
https://www.tokopedia.com/techpub/apple-magic-keyboard-for-ipad-air-4-2020-10-9-inch-ipad-pro-2020

Apple Magic Mouse 2:
https://www.tokopedia.com/techpub/apple-magic-mouse-2-rechargeable-mla02

Apple Homepod Mini:
https://www.tokopedia.com/techpub/apple-homepod-mini-smart-speaker-garansi-resmi-apple

Apple USB-C Adaptor:
https://www.tokopedia.com/techpub/apple-20w-usb-c-power-adaptor-mhjf3-charger-iphone-12-original-apple

Apple Pencil:
https://www.tokopedia.com/techpub/apple-pencil-gen-1-ipad-pro-2020-ipad-8-mk0c2zm-garansi-apple-1thn
https://www.tokopedia.com/techpub/apple-pencil-2nd-gen-compatible-12-9-11-inch-ipad-pro-ipad-air-4th

UNIT BNIB / BRAND NEW IN BOX (NOT REFUBISH)
- Garansi 1 Tahun Service Center Resmi Apple (Claim Garansi Kami Bantu)

KENAPA HARUS BELANJA DI TECHPUB ??
- Aman dan Terpercaya
- Produk yang kami jual adalah produk resmi dan bergaransi nasional & international
- Semua barang yang kami jual BNIB (Brand New In Box)
- kami memberikan garansi ganti unit selama 7 hari dengan catatan diluar human error dan terdapat lampiran video unboxing.
- Kami memiliki Aftersales yang profesional dan kooperatif, jadi tidak akan kesulitan untuk claim return
- Khusus untuk garansi international claim juga bisa di indonesia (kecuali ibox), atau bisa lewat kami langsung. dengan catatan diluar Human Error

NOTE : DURASI GARANSI MENGIKUTI TANGGAL CETAK NOTA (1 TAHUN FULL)

INI PENTING MASALAH GARANSI
Garansi Resmi Apple
Garansi Kita Bantu Claim 1 Tahun Ke Apple
Proses Claim Garansi Estimasi 1 Bulan Dari Apple, Unit Akan di Replace / Repair Tergantung Pihak Apple
Garansi Tukar Baru 1x24 Jam Jika Barang Yang di Terima Rusak Fisik (Diluar Human Error) Harus disertai video unboxing","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/9/a3cc4843-f2b2-449a-98de-4027836cbcbb.png.webp?ect=4g"
